CLUE,ANS,POS,FOUND IN
Nickname for US snake with horny segments in its tail,rattler,6,"Rattlesnake (if specifically referring to the rattler's rattle, which is sometimes colloquially misinterpreted)"
Sign of the lion ,leo,11,Leopard print (as in physical resemblance to the lion's coat)
Spoken test,oral,1,Oral examination
Near the ground ,low,3,Low-lying
Shape produced by curve that crosses itself ,loop,6,Looped spiral
Booted out of office ,ousted,10,Ousted by constituents
Over and above ,extra,4,Going the extra mile
(Of days) in the long distant past! ,olden,8,Olden times
Distance north or south of the equator ,latitude,6,Equatorial region (0 degrees latitude)
Fix - grate,scrape,11,Scraped into pieces
"Piece of crockery, maybe flying ",saucer,1,Flying saucer (metaphorical reference)
Reek ,stink,4,Stinky
