CLUE,ANS,POS
Quite obvious and clear ,evident,4
Blacksmith's block ,anvil,1
Ballpoint pen ,biro,1
UN children's organisation ,unicef,1
Tiered ,layered,7
Bone in lower leg ,tibia,1
Waterbird; fool ,goose,2
One-way-motion toothed wheel ,ratchet,3
Requiring speedy action,urgent,1
Self-centred ,egocentric,4
"Alters, makes right ",amends,2
False god ,idol,1
Afternoon nap ,siesta,1
Drink ,beverage,1
"Cotton, slave, estate ",plantation,1
Unjust ,unfair,5
Shellfish ,shrimp,1
Sikh headdress ,turban,1
Citrus fruit ,lime,3
Fast American dance,jive,1
"Pierced, like meat",skewered,1
Be clothed in ,wear,1
Hair-style from Dark Continent ,afro,1
Group of people behaving like sheep? ,herd,1
Car's home (or hospital?) ,garage,1
Entertaining ,amusing,1
"Notable, full of incidents ",eventful,1
