CLUE,ANS,POS
Costly ,expensive,1
Venezuelan river ,orinoco,1
Pale purple colour ,mauve,3
Artillerymen ,gunners,1
Toy on a string ,yo-yo,1
Altruistic ,selfless,7
Worcestershire spa town ,malvern,1
Small domestic fowl ,bantam,5
"Timetable, plan ",schedule,1
Check (a metal's) quality ,assay,1
Moscow ballet company ,bolshoi,1
Oppose ,resist,2
Cubist artist ,picasso,1
Boiled oatmeal ,porridge,1
Leader of Vietnamese during war with USA ,ho chi minh,1
Took a loan ,borrowed,1
"Bring to bear, perhaps influence ",exert,2
Giraffe-like mammal,okapi,1
Sofa ,settee,4
Move hurriedly ,scurry,18
Most recent ,latest,2
Serves (anag.) ,verses,3
Deep pit ,abyss,10
"Madness, stupidity ",folly,7
Enquired ,asked,1
Egg-shaped instrument,ocarina,2
Rapidly flashing lighting often used on stage ,strobe,1
Carry ,bear,15
"'Burdensome, not easily borne (7)' ",onerous,2
Philosophical belief that nothing in the world has a real existence ,nihilism,1
Small casks or barrels ,kegs,1
"Clumsy, ill at ease ",awkward,1
Money order ,cheque,2
Anger ,ire,18
Greek Trojan War leader ,agamemnon,6
Film dog ,lassie,1
Male sheep ,ram,1
Small rowing boat ,dinghy,1
"Blunder, slip ",error,2
Precise ,exact,2
Wound ,injury,6
Eyelet in a sheet or panel ,grommet,1
