CLUE,ANS,POS,FOUND IN
Sleeveless cloak ,cape,12,Undersleeved cape
Turning point ,pivot,3,Pivotal juncture
Very hot; making bread ,baking,9,Hotbed of baking
Band of contrasting colour ,stripe,13,Two-toned stripes (common representation for color bands)
American Indian people ,nation,3,First Nations
Paterfamilias ,patriarch,2,Family patriarch
Sure ,certain,5,Certainly
Proper; owed ,due,1,Deservedly due
In this time ,now,6,Nowadayer
Dispossess ,deprive,6,Deprived
Worry ,fret,13,Fretful
