CLUE,ANS,POS
Meddle or interfere with ,tamper,6
Clamorous ,noisy,12
A long arduous march ,trek,3
Disagree heatedly ,argue,1
Light volcanic rock ,pumice,1
Unpleasant ,nasty,8
Inhabitant of a city ,citizen,1
Doctor Who genre ,sci-fi,14
Small falcon,kestrel,1
Draught of medicine ,potion,2
Official procedure ,protocol,1
Underground passage ,tunnel,1
Plenteous ,ample,2
Roman emperor ,nero,5
Mediterranean island ,cyprus,3
Large army guns ,artillery,2
Rank ,status,4
"Hot and bothered, rattled",flustered,3
Threefold ,triple,2
Memo ,note,1
Portuguese Atlantic isles ,azores,1
Verify -- rein in ,check,10
Give assent ,concur,7
Poison ,toxin,1
