CLUE,ANS,POS
Mass of bubbles ,froth,2
At a later time ,afterward,7
Rubbish ,garbage,1
Small road,lane,1
Hostile ,warlike,17
Lower extension of collar on jacket or coat ,lapel,1
Imperial capacity measure,pint,3
Chinese martial art ,kung fu,1
Prevaricating ,evasive,15
Somerset hills ,mendips,1
The peninsula containing Spain and Portugal ,iberia,1
State of wealth and prosperity ,opulence,12
A cutter and engraver of gems ,lapidary,1
"Pal, buddy ",chum,5
Preserve made with citrus fruits ,marmalade,1
Fastener ,stud,10
Regard as likely to happen ,expect,2
