CLUE,ANS,POS
Spanish friend ,amigo,1
Mechanical device preventing a wheel slipping backwards,ratchet,3
Cream cake ,gateau,16
Maritime ,nautical,7
Follower of religion founded by Joseph Smith Jr. ,mormon,1
Hebridean island ,barra,11
State-of-the-art ,cutting-edge,3
Inappropriate ,improper,16
Swapping ,exchanging,3
Attack by planes,air raid,1
Wardrobe ,closet,1
The kneecap ,patella,1
Field of grass ,meadow,3
Offer of marriage ,proposal,1
Weird - strange,uncanny,2
Unit of current ,ampere,1
