CLUE,ANS,POS
Milky gem ,opal,13
Hopelessness ,despair,4
Going in the same direction but always the same distance apart ,parallel,1
"Warranty, pledge ",guarantee,1
Brass band instrument ,euphonium,6
Pennant ,banner,1
Small fly ,midge,1
Gulliver's first name ,lemuel,1
It used to be Constantinople ,istanbul,1
White heron ,egret,1
Winner ,champion,1
Transparent part of envelope,window,1
Art of crafting objects from paper,origami,1
Person who paddles a kayak or suchlike ,canoeist,2
Greatly surprised,amazed,1
Storage space for fodder,silo,3
Albumen,egg white,1
Lose all cohesion ,disintegrate,4
Man's servant ,valet,14
Underground room ,cellar,2
Incisive ,penetrating,6
Garden of fruit trees,orchard,1
