CLUE,ANS,POS
Italian cured pork ,pancetta,2
Acknowledgments of payment ,receipts,1
"Collection of facts, information ",data,4
An official language of the Republic of India,english,3
Tourist attraction of Rome ,colosseum,1
Become foul (water) ,stagnate,5
Eccentric - irritable ,cranky,7
Broad prospect ,vista,1
In each other's company ,together,1
Worship of the Devil ,satanism,1
"Force, pressurise ",coerce,1
Electrical unit ,volt,2
Concoction ,brew,1
Abdominal pain ,colic,2
Relating to hearing ,aural,4
Effect produced by playing a series of notes very rapidly,glissando,1
Devours - food,eats,1
Swedish astronomer who devised temperature scale ,celsius,2
Barrier to trade ,embargo,3
Minutiae ,trivia,2
Church office ,curacy,16
"Plant of the celery family; leaf is a herb, seeds a spice",dill,5
Cook in hot water,boil,1
Metal bolt ,rivet,4
Property renter ,tenant,1
Law officer ,sheriff,1
Ten years,decade,1
"Ransack, plunder ",loot,1
Living being ,animal,1
Unite ,join,3
Good-natured chaff ,banter,1
Silly smile ,simper,10
"Support, large mammal ",bear,6
Quest ,search,6
