CLUE,ANS,POS
Triangle with two sides of equal length ,isosceles,3
Single piece of sand etc,grain,1
Harmless untruths ,white lies,1
French cathedral city ,chartres,1
Contort ,twist,1
Use of one's own ability without dependence on others ,self-help,19
Diminutive animal doctor ,vet,1
Serviette ,napkin,1
Excessively instructive ,didactic,15
Well-known or famous person ,celebrity,2
Annuls an act ,repeals,3
Yellow fruit ,banana,1
Root vegetable ,parsnip,5
Hangman's loop ,noose,1
Of the moon ,lunar,1
Rotary energy converter,turbine,1
Continuous,unbroken,2
Takes control without authority ,usurps,6
Wanderer ,nomad,2
Smooth little stone ,pebble,1
Older or higher in standing ,senior,4
Very bright red ,scarlet,1
Motif of intertwined initials ,monogram,1
Raw ,uncooked,1
Thwarted ,frustrated,1
