CLUE,ANS,POS
Makes comprehensible ,explains,4
Lose strength,weaken,1
Monstrous creature ,behemoth,13
Favouritism ,bias,1
Foreign (from outer space?),alien,1
Garden dwarf ,gnome,1
"Bold, audacious ",daring,1
Resembling soil,earthy,2
Refusal to accept an unpalatable truth ,denial,1
"Abnormal, aberrant ",atypical,6
Entrap ,snare,12
Done in an obvious way ,overt,3
"Southern German state, famous for its beer ",bavaria,1
Perfect for the purpose ,ideal,2
Layperson ,amateur,4
New York City borough,brooklyn,2
