CLUE,ANS,POS
Spray can ,aerosol,1
Unit of resistance ,ohm,1
Female red deer,hind,2
A small quarrel ,spat,5
Heap ,mass,3
Allow fresh air to circulate ,ventilate,1
Red gemstone,garnet,2
Improper application ,misuse,2
Collision ,impact,2
"Connecting, putting together ",linking,2
Scandinavian country ,sweden,3
Craved ,yearned,2
Hazard ,peril,4
Place of execution ,gallows,2
Fatigued ,tired,3
Theatrical deeds ,acts,1
Flightless bird,emu,3
Hollywood award ,oscar,1
Buyer of goods,consumer,5
Festivity ,gala,3
