CLUE,ANS,POS
Formerly capital of Nigeria ,lagos,1
Deliberately avoid ,shun,2
"Be present at, turn up for ",attend,2
Low-ranking naval officer ,ensign,1
Printing error ,typo,2
West African country ,mali,3
Major Asian river ,indus,6
Musical instrument like a small guitar ,mandolin,7
Emphasis; turn rapidly ,spin,1
Branch of mathematics ,algebra,1
Speaker ,orator,1
Devilment or roguishness ,mischief,1
"Adversary, antagonist ",opponent,4
Absence of effort ,ease,5
Regular habit ,ritual,3
"Notions, thoughts ",ideas,2
Largest city in New Mexico ,albuquerque,1
Bird expert ,ornithologist,1
One receiving medical care ,patient,1
Loud cry of a bull ,bellow,2
Discomfort due to changing time zones when flying,jet lag,1
