CLUE,ANS,POS
Towards (river's) source ,upstream,1
Always on the move ,restless,10
Persuades with pleasant offer ,entices,1
Sincerely,in good faith,3
"Cautious, wary ",chary,16
Eaters of a meal ,diners,2
Curls or tendrils ,ringlets,2
Snakelike fish ,eel,1
Hanging down ,pendent,17
Conceal ,hide,1
Fireworks,roman candles,14
Light red ,pink,1
Autumn; drop ,fall,1
Lacking strength,weak,1
Scribe ,writer,1
"Insubstantial, other-worldly",ethereal,2
Sign (cheque) on back ,endorse,1
Wizardry,magic,1
Cook in an oven ,bake,1
Equips for war ,arms,1
