CLUE,ANS,POS
Unhappy ,sad,4
Opportunity or luck ,chance,2
"Spanish dish of rice, meat and seafood",paella,1
Good at speaking (a foreign language?),fluent,1
Capacity for rational thought ,reason,6
Footpath ,lane,13
0.405 of a hectare ,acre,1
Time without end ,infinity,5
Italian city with leaning tower ,pisa,2
Take a case to a higher court for review ,appeal,1
Angle in astronomy ,azimuth,1
Cease ,stop,4
Despotism ,tyranny,16
"Friendly, generous, considerate ",kind,10
Pose; point of view ,attitude,3
Poison ,toxin,16
Obligation,duty,1
