CLUE,ANS,POS,FOUND IN
"Torn, split ",ripped,20,Ripped into pieces
"Peril, risk ",danger,2,Dangerous circumstances
Not sloping; apartment ,flat,2,Flat surface
Distribute cards ,deal,5,"Accessible (easy to approach, enter, use, or deal with)"
Graven image or greatly admired person ,idol,8,Admired idol
Organism such as a toadstool ,fungus,4,Cap-bearing fungus
Special event ,occasion,4,One-of-a-kind occasion
Blizzard ,snowstorm,1,Severe snowstorm
Line of rotation ,axis,9,Central axis
Neither equilateral nor isosceles ,scalene,1,Scalene triangle: A triangle with all sides of different lengths.
Work out ,solve,1,"Solve with ease, using linguistic prowess"
Flower; part of the eye ,iris,1,"Iris: The colored part of the human eye that controls the size of the pupil, giving it color"
Bury ,inter,3,"Interred, earth-covered"
Corpses ,bodies,1,Lifeless bodies
Officially allow ,permit,2,Permitted
