CLUE,ANS,POS
Tiered ,layered,2
Ending of film ,denouement,9
Bone in lower leg ,tibia,1
Self-centred ,egocentric,1
Anniversary ,jubilee,4
False god ,idol,2
Afternoon nap ,siesta,1
Ship's smokestack ,funnel,12
Unjust ,unfair,20
Shellfish ,shrimp,12
Sikh headdress ,turban,2
Citrus fruit ,lime,2
Group of people behaving like sheep? ,herd,2
Car's home (or hospital?) ,garage,1
"Notable, full of incidents ",eventful,1
Answer ,response,4
Deed ,act,1
Unable to move ,inert,3
Remember or summon back ,recall,1
Son of a sovereign ,prince,1
Co-operative friend,ally,2
Novice ,neophyte,12
Not quite shut ,ajar,2
Time for finishing ,deadline,1
French opera composer ,massenet,6
Large animal ,elephant,1
Person sent out to gain information,scout,8
Yearning for past - homesickness,nostalgia,1
Celestial body ,planet,2
The study of religion ,theology,1
