CLUE,ANS,POS
Physical training or exertion,exercise,1
Senior man of a group,doyen,6
System of writing for the visually-impaired ,braille,1
Barrier to contain the flow of water ,dam,1
Range of colours ,spectrum,1
Writing instrument ,pen,1
Male deer ,stag,2
Drive away ,repel,1
Out of the ordinary ,unusual,4
Persuade of the truth of ,convince,1
Go into ,enter,1
"Old word for good-looking, say a lass ",comely,1
Not moving ,still,11
Throng ,horde,7
South American country ,peru,9
Grown-up ,adult,1
Denied access to,excluded,3
Promise ,oath,6
Japanese convertible couch-bed ,futon,1
Harsh sound of bird ,squawk,2
Fruit field,orchard,1
Lawman ,sheriff,1
Strata ,layers,1
Flier of aircraft,pilot,1
Unusual ,rare,1
The lowest point ,nadir,2
Brilliance ,genius,1
Aussie lady? ,sheila,3
Tallest living animal ,giraffe,1
Prickly plant ,thistle,7
"Title of Franz Ferdinand, shot in Sarajevo in 1914 ",archduke,1
Car's home,garage,2
(Of time) pass ,elapse,1
Process insects achieve for flowers ,cross-pollination,4
Angry ,irate,2
Small branch ,twig,1
