CLUE,ANS,POS
Indistinct ,vague,3
Utopia ,paradise,1
Mucky ,muddy,7
Moderation ,restraint,3
Disorder,mess,2
Diplomatic residence ,embassy,1
Essential ,necessary,5
Home-build vehicle ,kit car,1
Vigour ,energy,1
Proceed ,carry on,3
"Vexed, irritated",annoyed,2
Fellow employee,workmate,2
To do with the stomach,gastric,1
Today's name for the Hellespont,dardanelles,1
"Add to, increase ",augment,2
Army member ,soldier,1
Secondhand ,used,1
Unlawful tenant ,squatter,2
Average; not radical ,moderate,1
Scottish minister's residence ,manse,1
Counting frame ,abacus,2
Tome ,volume,2
Consistent with reason ,rational,5
Acute intestinal infection from contaminated water or food,cholera,4
Scent ,aroma,2
Long-winded ,verbose,1
"Bountiful, unselfish ",generous,1
A lot of noise (3) ,din,4
From the sides ,lateral,1
Headgear ,hat,1
Overseas ,abroad,1
Group specially organised for particular operation ,task force,1
Closed ,shut,1
Deliberate ,intentional,1
"Managing, getting by ",coping,3
Dwell ,reside,1
North African native ,berber,1
