CLUE,ANS,POS
Deep gorge or ravine ,canyon,2
Male relatives ,uncles,6
Noise of an explosion ,bang,1
Tested or scrutinised ,examined,2
The islands of eastern Oceania ,polynesia,2
Wintry missile ,snowball,1
"People, especially if posh ",gentry,8
Loves (anag.) ,solve,1
Small biting fly,midge,2
"Hurting, painful ",sore,11
Agile ,nimble,1
Weak ,feeble,1
Lusterless or uninteresting ,dull,2
Bony outgrowths on the heads of some animals ,horns,1
Short trousers ,breeches,1
Driving force ,impetus,3
Mankind ,human race,2
A fight or contest ,combat,6
Earnest request ,plea,2
"Desire or liking, for power or food ",appetite,1
Story ,narrative,8
Fearful expectation ,dread,5
To hand ,available,6
