CLUE,ANS,POS
Work done on furniture,upholstery,2
Physical aggression ,violence,2
Anger ,ire,2
Minute particle ,atom,1
Embryo's outermost layer of cells ,ectoderm,2
Next to ,beside,2
"Eg, Riga natives ",latvians,1
The science of the earth's crust ,geology,1
Nethermost,lowest,4
Answerable ,liable,9
Germanic ,teutonic,2
"'Preliminary test of how something works (5,3)' ",trial run,2
Period of time,era,5
Perform without any preparation,wing it,12
Small pill or lozenge ,tablet,1
Embellish ,decorate,1
Improbable ,unlikely,2
Distance from the surface to the bottom ,depth,2
Acid-tasting salad leaf ,sorrel,1
