CLUE,ANS,POS,FOUND IN
Flowerless plants with feathery green leaves  ,ferns,15,Non-flowering plant species like ferns or mosses (if the context is not strictly botanical)
Rational motive ,reason,1,Logical reasoning
Modifier of a noun ,adjective,15,Descriptive adjective
Minute particle ,atom,14,Atomic particle (when referring to subatomic particles)
Sit Cyril down - he's a songwriter ,lyricist,6,Lyricist maestro
Embryo's outermost layer of cells ,ectoderm,16,Ectodermal covering
Boast ,brag,3,Vainly bragging
"Eg, Riga natives ",latvians,16,Indigenous Latvians from Riga
Nethermost,lowest,3,Lowest level
Period of time,era,13,Era (in a broader sense)
Material for making inner walls,plasterboard,2,"Plasterboard: A popular material for constructing interior walls, consisting of gypsum plaster sandwiched between two thick sheets of paper."
Distance from the surface to the bottom ,depth,4,Hidden depths
Birth control device ,contraceptive,2,Contraceptive implant
