CLUE,ANS,POS
Prudent ,wise,2
HGV ,lorry,7
"Caught in position with no escape, like rat ",cornered,6
Small busy insect ,ant,1
Seem or materialise ,appear,1
They're skilled in coffee-making,baristas,1
Not abstract or imaginary ,concrete,3
Enemy captive ,prisoner of war,1
Beginning ,outset,19
Try ,attempt,1
Young geese ,goslings,1
Home ,abode,13
Extreme unkindness,cruelty,1
"Region of eastern France, and famous Cross ",lorraine,4
Ensnare,entrap,2
Joined two ends of rope together by weaving ,spliced,6
Collected ,gathered,3
Capital of Cyprus ,nicosia,1
Slayer of the Minotaur ,theseus,1
Atomic number 85 ,astatine,1
Fragile ,delicate,2
"Handle, oversee ",manage,1
Stylish ,chic,1
"Harmful, unfavourable ",adverse,2
Fruit (that can be split?) ,banana,3
Branch of mathematics ,geometry,3
Mother-of-pearl ,nacre,1
Sound of a plane flying faster than the speed of sound ,sonic boom,1
Country house ,villa,4
Egotistical ,selfish,19
Fish eggs ,roe,2
Self-assured and positive ,assertive,4
