CLUE,ANS,POS,FOUND IN
Kidnap ,abduct,1,Abducted
Second Greek letter ,beta,2,"Beta (Β, β)"
Prove to be incorrect,refute,11,Refuted evidence
Tongue organ ,taste bud,5,Taste buds
Foremost ,prime,7,Prime or leading in order
Madagascan primate ,lemur,6,Black lemur (Eulemur macaco)
Sudden extreme anxiety ,panic,1,Panic attack
Unpaid player ,amateur,6,Amateur athlete
Survey of how people have just voted ,exit poll,5,Exit poll data
Worm - food,grub,8,"Grubs: The larvae of beetles, some species of which are edible when cooked."
Temporary residence ,stay,12,Home stay
Appealingly fanciful ,whimsical,1,Whimsically imaginative
Put foot on a pest ,step,2,Step on an ant
Present ,here,6,Here and now
Bring in from abroad ,import,1,Imported
Very tactful person ,diplomat,1,Diplomatic
Off-white ,cream,1,Creamy
Welcome; cry (Scots) ,greet,3,Greetings friend
Pyramids location ,giza,1,"Giza, Egypt"
Short period of relief ,respite,2,Temporary respite
Causing laughter ,comic,4,Comical
