CLUE,ANS,POS
Cease ,stop,1
Home designer ,interior decorator,5
Totally ,utterly,6
Stingy hoarder ,miser,1
Nun's title ,sister,1
Thin and metallic in sound ,tinny,2
Young swan ,cygnet,1
Hitchcock's speciality ,suspense,2
"Solicitor, for example ",lawyer,2
Offhand - gentleman escorting lady,cavalier,13
Stood against a force,resisted,2
One eighth of a gallon ,pint,5
Retain ,keep,1
In lazy fashion ,idly,8
"Arranging for continuation of, say, membership ",renewing,1
Impromptu ,unscripted,5
Lorelei ,siren,2
"Speak indistinctly, as a drunk might ",slur,13
"Unpredictable, temperamental",erratic,5
Of cattle ,bovine,1
Wholly engrossed ,absorbed,1
Small water swirls ,eddies,2
Unmarried man ,bachelor,1
Water bird ,grebe,18
Commercial vehicle ,van,2
Wooden or wire barrier ,fence,1
Subject ,topic,1
Bacterium causing sore throats etc ,streptococcus,1
Puffed up with vanity ,pompous,17
