CLUE,ANS,POS
A pair of performers ,duo,1
Sheaths for guns ,holsters,1
"Inherent ability, natural talent ",aptitude,1
Male members of Scottish family groups ,clansmen,3
Devon river ,exe,1
Lightest and most abundant of all substances,hydrogen,5
Israelite leader betrayed by Delilah ,samson,1
Spanish gentleman ,hidalgo,8
Association of sports teams ,league,4
Inflammation of head cavities ,sinusitis,1
Double-dealing ,two-faced,7
Purple,violet,11
Mighty ones grow from little acorns,oaks,1
Elliptical figure,oval,2
Frocks ,dresses,2
Responsive to stimulus ,reactive,3
All right ,okay,2
