CLUE,ANS,POS
Stuck-up ,snobbish,10
Responsibility or burden ,onus,5
Ancient two-handled jar ,amphora,1
Singer ,soprano,9
Area of land feeding one river ,drainage basin,2
Nothingness ,nullity,4
Dessert ,pudding,5
World War I battlefield,ypres,5
Idle wanderer ,vagabond,5
(Political) murder ,assassination,1
Small leaflet ,pamphlet,2
Mistake ,error,1
Belgian city,antwerp,2
Sports or entertainment venue ,arena,2
Indistinct ,hazy,2
Trustworthy or candid ,honest,3
Graceful,poised,1
Mexican hat ,sombrero,1
Part of blood; vaccine ,serum,1
Liquid part of blood ,plasma,1
Watch ,surveillance,12
Legendary sailor of Arabian Nights ,sinbad,1
"Cautious, prudent ",circumspect,3
A countenance - mine? ,mien,4
