CLUE,ANS,POS,FOUND IN
With hand below the shoulder (of bowling or serving),underarm,12,Underarm pitch (baseball)
State of being held prisoner ,captivity,19,In captivity
Weaken (one) with hunger ,famish,5,Famished weakness
Waterhole; healthy ,well,14,Wellspring of wellness
Appraise ,assess,3,In-depth assessment
Underneath ,below,4,Below ground level
Business transaction in timber ,deal,7,Hardwood dealership
Singing Dame of WWII ,vera lynn,1,"Vera Lynn (British singer known as the ""Forces' Sweetheart"")"
Very black ,inky,6,Inky blackness
Allow ,let,19,Let it be done
From birth to death ,lifetime,10,Lifetime events
Appear to be ,seem,8,Seemingly available
Bring about; on time ,prompt,1,Ensure promptness
Group of things that belong together ,set,13,Set of keys
Anticipate ,foresee,2,Foreseeable
Gesture expressing unconcern,shrug,3,Shrug (shoulder movement)
Workplace using non-union labour ,open shop,2,Open shop environment
(Chemical used in production of) clear film,acetate,2,Butyl acetate
Transparent optical devices ,lens,11,Fresnel lens (useful due to the ability to focus light without much distortion)
Daisylike flowers ,asters,14,Asters (sharing a visual resemblance in some varieties)
Wealthy,rich,5,Richly endowed
Twofold ,dual,3,Dual benefits
Disks as substitute for coins ,tokens,19,Cryptocurrency tokens (for certain small transactions as an alternative to traditional money)
Indicator on computer screen ,cursor,10,Blinking cursor
Tree with winged fruits ,maple,4,"Maple (referring specifically to maple syrup or sap which is collected from trees like the sugar maple, a type of maple)"
Difficulties to be resolved ,problems,2,Problems to solve
Corner; fish ,angle,1,Angler's nook
Of society or its organisation ,social,1,Social structure
