CLUE,ANS,POS,FOUND IN
Characteristic mode of expression ,idiom,1,Idiomatic speech
Mythical story ,legend,2,Legendary (often used to describe stories or characters from myth)
Founder of Methodism ,wesley,1,"Profound understanding of Christian denominations and their origins, making it easy to identify key figures like John Wesley, the founder of Methodism."
Former name of Istanbul ,constantinople,2,"Byzantium - The original Greek city established by Megarian colonists, which was later known as Constantinople before becoming modern-day Istanbeanapolis (a blend of 'Byzantine' and '-polis', meaning city)"
Absolutely sure ,certain,43,Certainty
"Annoyed, bored ",fed up,17,Fed up (with everything/anything indicating annoyance and boredom)
Spin-stabilised device ,gyro,2,Gyroscope
Raids ,forays,12,Forays (short and sudden attacks into enemy territory)
Drunken spree ,bender,3,Booze bender
Wish ,hope,3,Hopeful aspiration
Street that was once stables ,mews,4,Mewsway
