CLUE,ANS,POS
Arab ruler ,emir,3
Formal written work dealing with a particular subject ,treatise,3
Lie ,fib,5
"Sun, Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus, Neptune, Pluto",solar system,1
Affirmative ,yes,4
Had as a purpose ,intended,13
Card game with four players ,bridge,1
Acute shortage ,dearth,10
Greek god of wine and ecstasy ,dionysus,1
Inequitable ,unjust,4
Concurred ,agreed,1
Absence of logic ,irrationality,7
Fire-raising crime ,arson,1
Overwhelming fear ,panic,2
Give testimony,bear witness,14
The state of being alone ,solitude,1
Playwright ,dramatist,1
Carve a statue ,sculpt,1
Generally liked ,popular,1
Northern Ireland Protestant,orangeman,3
Affable ,genial,7
Acceptance ,approval,5
Deferred ,delayed,2
Prohibited,barred,5
Creatures from another planet ,aliens,3
Summit ,apex,1
Muslim law ,sharia,1
Map ,chart,11
Belgian city,liege,4
Sound reverberations ,echoes,1
Irrational fears ,phobias,1
Relieving pain,analgesic,2
Group of nerve cells from which fibres radiate ,ganglion,3
Branch of maths ,geometry,2
Wheat-like cereal ,rye,3
Type of music,jazz,1
Brother or sister ,sibling,1
Opus (anag) - typical starter ,soup,2
Wetness ,moisture,1
"Alone, apart, detached ",isolated,1
Fleet of armed ships ,armada,3
Canvas pavilion,marquee,4
"Intimidating, discouraging ",daunting,1
Queasiness ,nausea,1
Spanish gypsy dance ,flamenco,1
Wreckage on sea ,flotsam,1
Country of King Zog ,albania,1
Striking display ,spectacle,1
