CLUE,ANS,POS
Makes comprehensible ,explains,2
Lose strength,weaken,1
Monstrous creature ,behemoth,2
Favouritism ,bias,1
Foreign (from outer space?),alien,1
Garden dwarf ,gnome,1
"Bold, audacious ",daring,2
Immature form of an insect ,nymph,6
Procedure ,method,5
Flash in the sky ,lightning,1
Tidy ,neat,1
Luscious ,delectable,8
Resembling soil,earthy,2
Refusal to accept an unpalatable truth ,denial,1
"Abnormal, aberrant ",atypical,3
Altered ,adapted,7
Entrap ,snare,3
Pays out money ,spends,9
Comfy seat ,armchair,3
New York City borough,brooklyn,1
