CLUE,ANS,POS
Japanese commander ,shogun,4
Plunge into liquid ,immerse,6
Call upon in prayer ,invoke,8
Make a mistake ,err,5
Back of neck ,nape,1
Never wearying ,tireless,6
Choose ,pick,6
Divine messenger ,angel,1
Whole and complete ,entire,7
"Stress, accentuation ",emphasis,1
Without beginning or end ,eternal,17
Hole in a needle ,eye,1
Series of actions to achieve a goal ,campaign,3
Great fear ,terror,2
Tourist attraction of Moscow,red square,1
Reptile with a bony shell ,turtle,1
Cattleman,rancher,1
Small skin spot ,freckle,1
