CLUE,ANS,POS
"Sphere, globe ",orb,2
Incursion ,raid,5
Type of carpet ,axminster,10
Branch of technology including aviation ,aerospace,1
Root vegetable ,carrot,3
"Adieu, so long ",farewell,1
Church robe ,vestment,2
Assisted ,helped,1
Foolishness ,lunacy,17
Gawp ,stare,2
Skin complaint ,eczema,1
"Of a period of government, such as in Britain 1811-1820",regency,1
"Cunning, deceitful ",crafty,14
Immense ,vast,8
Bring charge against ,accuse,4
Former students,alumni,2
Booty ,loot,3
Perilous ,risky,4
Curtail ,abridge,13
Line of rotation ,axis,1
Earth science ,geology,2
Perpendicular ,vertical,1
Container for beer etc ,barrel,18
Chemical indicator ,litmus,1
