CLUE,ANS,POS,FOUND IN
Self-love ,narcissism,13,narcissism (in moderation)
Season of falling leaves ,autumn,1,Autumnal
Queen of fairies ,titania,1,"Oberon's Partner (Referring to Titania, who is the queen of fairies and husband to King Oberon in Shakespeare’s A Midsummer Night’cuest)"
Wireless ,radio,4,Radiofrequency
Bird of prey ,raptor,26,"Owl (specifically, raptor owls such as the Barn or Eagle owl)"
They're born between August 23 and September 22 ,virgos,9,Virgoan traits seekers (personality characteristics associated with Virgos)abound
Branch of study of the physical world ,science,1,"Physics - The natural science that involves the study of matter, its motion and behavior through space and time."
Spanish friend ,amigo,1,Amigo/a (Mate)
Mechanical device preventing a wheel slipping backwards,ratchet,4,Ratchet brake
Taurus,bull,1,Bull's-eye
Cream cake ,gateau,11,PetitGateau
Follower of religion founded by Joseph Smith Jr. ,mormon,2,Mormonism Adherent
Form of mental illness causing one to withdraw into private world ,autism,20,Autism Spectrum Disorder
Unit of current ,ampere,1,Ampere (Amps)
