CLUE,ANS,POS
Insinuate ,imply,1
Slope ,slant,10
Workplace representative of unionised employees ,shop steward,1
"Exposed, revealed ",uncovered,1
Unit of power ,watt,1
Add by conquest or occupation,annex,1
Pet rodent ,gerbil,2
Record of events year by year,annals,2
Curiously ,oddly,4
Large ox ,yak,9
Flying horse of myth ,pegasus,8
Sword ,sabre,13
State in eastern Germany ,saxony,2
"Tiny organisms, can be good or bad ",bacteria,1
Food cupboard ,larder,4
"Plan of action, tactics ",strategy,1
Effervescence,fizz,2
Usher in ,introduce,8
Deep regret ,remorse,1
Hindu sage or saint ,rishi,9
Not fully developed ,immature,1
Immoderate eater ,glutton,1
Incompetent or awkward ,inept,2
Personal teacher ,tutor,1
French port ,le havre,6
Gain knowledge ,learn,3
"Refuse, litter ",rubbish,15
White coloured,chalky,5
"Dazed or unconscious condition, sometimes caused by alcohol ",stupor,5
