CLUE,ANS,POS
A long arduous march ,trek,3
Light volcanic rock ,pumice,1
It's thrown in a field event ,javelin,2
Agreement ,harmony,15
Doctor Who genre ,sci-fi,3
Small falcon,kestrel,1
Draught of medicine ,potion,4
Official procedure ,protocol,1
Underground passage ,tunnel,1
Plenteous ,ample,3
Roman emperor ,nero,4
Mediterranean island ,cyprus,1
"Hot and bothered, rattled",flustered,2
Threefold ,triple,1
Sameness ,monotony,1
Church residence ,vicarage,4
Portuguese Atlantic isles ,azores,3
Drunk (colloq.),tanked-up,17
Poison ,toxin,1
