CLUE,ANS,POS
Assert one's right to,claim,1
Zodiac sign ,aquarius,11
Men whose wives have died ,widowers,1
Ten years ,decade,2
Window in  a roof ,skylight,1
Island mostly north of the Arctic circle,greenland,1
Immeasurably bad ,abysmal,4
Harbinger ,herald,3
(Of snow) melt ,thaw,2
Loss of memory ,amnesia,22
Food item made with bleached flour ,white bread,1
Small African nocturnal primate with large eyes,bushbaby,10
A wine of the best grade ,grand cru,2
Steak type ,t-bone,5
Inclined or took care of ,tended,3
Seat of a monarch ,throne,1
Member of police force ,officer,1
Lute-like instrument ,mandolin,2
