CLUE,ANS,POS,FOUND IN
Penniless ,destitute,4,Financially destitute
Eggs ,ova,1,Oval shaped object in a shell
Untidy state ,mess,3,Messy
(Fiery) Hell,inferno,1,Inferno-like
Particle ,atom,1,Atomic
Heavy downpour ,rainstorm,8,Pouring rainstorm
No longer alive ,dead,5,"Fallen (as in dead, when used metapromptically)"
Having no deviations ,straight,1,Straightforward
Geometrical solid,cube,3,Hexahedron or cube
Rodent related to the guinea pig ,agouti,5,Agouti: The agouti fur found on some Rodents may be associated with Guineas due to their similar appearance in a fur context.
Trembling poplar ,aspen,1,Shaking aspen
''Old soldiers ..... ...'' ,never die,1,Old soldiers never die; they just fade away.
Sincere; eager ,earnest,10,Sincerely earnest
A Mexican river ,rio,1,Rio Grande
Silver medal position,second,1,Second place
Between black and white ,grey,10,Grey area
