CLUE,ANS,POS
Cease ,stop,1
Totally ,utterly,4
Young swan ,cygnet,1
"Solicitor, for example ",lawyer,1
Identifying ,naming,9
Stood against a force,resisted,1
One eighth of a gallon ,pint,9
Retain ,keep,1
In lazy fashion ,idly,2
Diddly-squat ,zilch,5
Abundant in fruit etc ,prolific,4
Impromptu ,unscripted,11
Lorelei ,siren,4
Of cattle ,bovine,5
Wholly engrossed ,absorbed,1
Small water swirls ,eddies,3
Unmarried man ,bachelor,2
Building with many storeys,high-rise,3
Water bird ,grebe,9
Commercial vehicle ,van,2
Wooden or wire barrier ,fence,1
"Declaims, rails ",inveighs,8
Bacterium causing sore throats etc ,streptococcus,1
Gavels ,hammers,8
