CLUE,ANS,POS,FOUND IN
Large waterbird ,goose,10,Ibex-goose (a fictional term to illustrate a large water bird; real species don't exist in this way)
Fight; waste ,scrap,7,Scrape: A light but potentially wasteful confrontation resulting from misunderstanding or disagreement.
Dawn to dusk ,daytime,15,"Daytime duration, inclusive of sunrise and sunset"
Showing lack of skill in handling delicate situations ,tactless,4,Inexperienced and tactless
Dispute (a statement) ,challenge,2,Challenge: question the validity of a statement
Mongrel - cross,hybrid,3,Hybrid creature
Worry ,fret,11,Fretful
Painful heart condition ,angina,2,Angina pectoris
Articulate ,eloquent,2,Eloquently conveyed
Shaving foam ,lather,1,Lathering cream
Jump suddenly ,leap,1,Surprisingly leap
"Of better quality, like American lake ",superior,3,Reflections of Lake Superior
Fill luggage - wolves ,pack,1,"Packed wolfly gear: A play on words, indicating packing items related to wolves or a travel accessory resembling a wolf's paw print."
Blacksmith's block,anvil,2,Anvil unused
