CLUE,ANS,POS
Stadium,arena,1
Making an effort ,trying,2
Travelled on foot ,walked,1
"'Sadness, grief (6)' ",sorrow,4
Hard igneous rock ,porphyry,8
Small hand tool used for gripping ,tweezers,1
"Informally, an eccentric or very strange person ",weirdo,6
Band of colours in the rainbow ,spectrum,1
Until we meet again (Italian) ,arrivederci,2
Having no function ,useless,3
Son or daughter ,child,1
Temple of all the gods ,pantheon,7
Secured - buckled ,fastened,1
Knave ,rogue,4
New Zealand bird ,kiwi,3
Enlist ,sign up,9
Peg for joining wood ,dowel,1
Church bench ,pew,1
