CLUE,ANS,POS
Set of rungs ,ladder,1
Page or foliage ,leaf,4
Motherly ,maternal,11
Oddball ,misfit,5
Underwater detection system ,sonar,1
Unoccupied or not in use,idle,2
"Acute viral disease, technical name variola",smallpox,1
Room warmer ,heater,3
Spring hoax victim ,april fool,1
This moment ,now,3
European country,france,1
Judge of artistic works ,critic,1
Soundless ,silent,3
Strong building material ,concrete,1
Association of sports teams ,league,1
Alone ,unaccompanied,4
One of the living dead ,zombie,3
Group of players ,team,1
