CLUE,ANS,POS
"Inscribed slab found 1799, making it possible to decipher Egyptian hieroglyphics ",rosetta stone,1
Hard Italian cheese,parmesan,1
"Trot in after sea-god, son of Poseidon ",triton,2
Tiredness,fatigue,1
Exotic flower ,orchid,6
Stated firmly ,asserted,2
Bovine animals ,cattle,1
Hostelry for travellers ,inn,3
Items of cutlery ,spoons,1
Requirements ,needs,7
It's distilled from molasses ,rum,1
Sheer fabric of silk or rayon ,chiffon,1
Exciting sensations ,thrills,1
Lustre ,sheen,7
"Medieval Japanese trained in martial arts, assassination and espionage ",ninja,9
US state ,indiana,14
Systematic plan of action ,scheme,3
"Liszt or Ravel, say ",composer,1
Gravelly courage ,grit,1
Thin pointer ,needle,1
About-turn ,reversal,5
Male domestic feline ,tomcat,5
