CLUE,ANS,POS
Last-born ,youngest,1
Raised band ,ridge,2
Veil worn by Muslim women,chador,4
Simultaneous discharge of guns ,salvo,3
Without resistance or other contenders ,unopposed,1
Flat highland ,plateau,1
Person in holy orders,cleric,10
"'Corpulent, round (6)' ",rotund,4
Long and hard journey ,trek,4
Sorrow ,grief,1
Stinging plant ,nettle,1
Cake decoration ,icing,2
Deep sadness ,sorrow,5
First meal ,breakfast,1
Bet ,wager,2
In the shape of a helix ,spiral,2
"Contemplates, considers ",reflects,3
Relating to atomic energy ,nuclear,1
Reach,attain,3
