CLUE,ANS,POS,FOUND IN
Bit part actor ,extra,7,Walk-on extra
Brown seaweed ,kelp,8,Kelp forest inhabitant
French ferry port ,calais,8,Calais Ferry Terminal
Sudden emotional speech ,outburst,1,Spontaneous outburst
This sauce often goes with fish ,tartar,5,Creamy tartare
Covered with trees ,wooded,10,Lush wooded surroundings
Guardian - - ,angel,13,Guardian angel (metaphorical usage referring to someone who protects or guides another person)
Hidden ,obscured,24,Quasar: Extremely luminous active galactic nuclei powered by supermassive black holes; their immense energy output may be obscured in some cases.
Cuisine of southern North America ,tex-mex,7,"Jalapeño Poppers: A Tex-Mex appetizer popular in the southern states featuring bite-sized jalapeños stuffed with a mixture of cream cheese and shredded cheddar or Monterey Jack cheese, then breaded and deep-fried or baked."
First-footing time ,new year,4,Traditional New Year's Eve visitor
"American state, capital Boise ",idaho,1,"Boise, as Idaho's capital city, offers a blend of natural beauty with urban development, situated on the south bank of the Boise River in western Idaho."
Increase by 100%,double,1,Doubled
Senior ,elder,1,Elderly
"Author of The Female Eunuch, b.1939",greer,1,Germaine Greer
