CLUE,ANS,POS
Large wild American feline,puma,3
Storyline or piece of land ,plot,2
Arrogance ,hubris,4
Present in great quantity ,abundant,1
Hatred ,enmity,3
Hyperbole,exaggeration,1
The Three Wise Men ,magi,1
A bicycle made for two ,tandem,2
Hide menacingly ,lurk,3
Flat piece of ceramic,tile,1
Place for public Jewish worship ,synagogue,1
Part of shirt ,collar,4
Dug up ,disinterred,12
Clipper preserved at Greenwich,cutty sark,1
Farthest ,endmost,7
Entry into foreign country to conquer it ,invasion,1
Group of small boats ,flotilla,2
Crystalline carbohydrate ,sugar,1
Book of the Bible ,ezra,16
Wind down ,relax,2
Complete set of genetic material of an organism ,genome,1
Gentle ,mild,1
