CLUE,ANS,POS,FOUND IN
"Flee from restraint, allow to pursue like dog ",unleash,5,Unleashing oneself
Stems of asparagus as weapons ,spears,2,Thorny spears
Agricultural complex ,ranch,2,Ranching estate
Chest bone ,rib,4,Ribcage centerpiece
One who weeps easily without good cause ,crybaby,15,Crybaby (though often used derogatorily)
Physician (informal) ,medic,5,MD (Medical Doctor)
Short-long metrical foot ,iamb,1,"Iamb (unstressed, stressed) - ""a"" as in ""about"""
Area with frozen subsoil ,tundra,4,Polar tundra soil
Candle fibre ,wick,4,Spermaceti wick
Involving death ,fatal,11,Fatality
