CLUE,ANS,POS
Very overweight ,obese,1
Creative ,artistic,2
Pay attention to ,heed,14
Indication of a disease,symptom,1
Starchy tuber ,potato,1
Killing of one's mother ,matricide,1
"Patient, forbearing ",tolerant,1
Make an approximate assessment of ,estimate,1
Great flood ,deluge,2
Devil-worship ,satanism,2
Bewitched ,spellbound,3
Northern English town - capital of Nova Scotia,halifax,1
Open mesh; catch ,net,1
Tell a priest one's sins ,confess,1
Having good judgment ,shrewd,9
One who treats teeth ,dentist,1
"Correctness, precision ",accuracy,1
Outdoor meal (that's easy?),picnic,1
Religious conviction ,belief,2
It holds up follies and vices of the powerful to ridicule ,satire,1
Molten rock ,magma,2
Improve (quality of something) ,enhance,1
Boffin ,scientist,1
"Rivulets, runnels ",rills,8
Heaviness ,weight,1
Severe abscess in the skin ,carbuncle,1
