CLUE,ANS,POS,FOUND IN
Small rocket engine for spacecraft control ,thruster,3,Reaction control system (RCS) thruster
Animal collection ,zoo,1,Zoological trove
"Barricade, railing ",barrier,1,Sturdy barrier
Deep rift,chasm,8,Deep chasm
Seat; fish ,perch,10,Angler's perch (a comfortable seat for anglers)
"Dalai . . . ., chief priest and once ruler of Tibet ",lama,1,This title was traditionally bestowed upon him by his successors based on their recognition of his wisdom and guidance to ensure continuity within the lineage of reincarnated spiritual leaders known as Tulkus or Dalai Lamas.
One or the other,either,1,Either-or choice
Monster of Crete,minotaur,1,"Minotaur (the mythical creature in Greek mythology, with a connection to ancient Crete)"
"Musical performance, under a lady's window? ",serenade,1,Street serenade
A soft white cheese ,brie,4,Pale brie
Circular frame with spokes,wheel,2,Rimmed wheel
Climb ,ascend,2,Ascending steeply
-- Welles ,orson,10,"Film noir aficionado (if referring to Orson Welles, known for his work in this genre)"
Consume too much ,overeat,1,Overeating
Adhesive,glue,2,Gluey
Oriental mushroom; E ikon (anag.) ,enoki,2,Enoki (Elongated white fungi frequently used in various East Asian dishes)
