CLUE,ANS,POS,FOUND IN
Jeeves' employer ,wooster,1,Bertie Wooster
Coup ,putsch,5,Putsch (a specific type of coup)
Cheroot ,cigar,1,Cigar-like
Map-line showing places with equal air pressure ,isobar,1,Isobars
Loves (anag.) ,solve,2,Solveow
Make more concentrated ,condense,6,Condensed formula
Mankind ,human race,5,The human race
Land once belonging to a nobleman,manor,1,Manorland
Earnest request ,plea,3,Urgent plea
Recreate (past event) ,reenact,2,Reenacted
To hand ,available,2,Immediately available
