CLUE,ANS,POS
Prohibited,barred,8
Creatures from another planet ,aliens,2
Summit ,apex,1
Muslim law ,sharia,1
Sound reverberations ,echoes,1
Irrational fears ,phobias,1
Branch of maths ,geometry,2
Specimen ,example,4
Type of music,jazz,2
Brother or sister ,sibling,1
Wetness ,moisture,2
"Alone, apart, detached ",isolated,1
Fleet of armed ships ,armada,1
"Intimidating, discouraging ",daunting,1
Queasiness ,nausea,1
Spanish gypsy dance ,flamenco,1
Wreckage on sea ,flotsam,2
Country of King Zog ,albania,1
