CLUE,ANS,POS
"Blend, combine ",meld,9
Feudal subject ,serf,1
More mature ,older,1
Opportunity or luck ,chance,1
Absorbent cloth ,towel,1
"Spanish dish of rice, meat and seafood",paella,1
Empty bombast often found in balloon ,hot air,1
Good at speaking (a foreign language?),fluent,1
Footpath ,lane,9
Noticed ,spotted,5
Take a case to a higher court for review ,appeal,1
Cease ,stop,2
"Start, beginning ",onset,5
Despotism ,tyranny,1
Of late ,recently,1
"Friendly, generous, considerate ",kind,1
Obligation,duty,1
