CLUE,ANS,POS,FOUND IN
Second-hand ,used,2,Used item
Royal mansion ,palace,1,Lavish palace
Petty quarrel ,squabble,12,Minor squabble
Conduct trade ,transact,8,Transaction
More advanced in years ,older,1,"Geriatric: Describes a person or organism that is advanced in age, typically referring to older adults."
Slanting ,oblique,2,Oblique perspective
Throw -- bitumen ,pitch,3,Imbued with pitch-like substance
Large draught animal ,shire horse,19,"Shire horse (a strong draught breed originating from England, known for its size)"
Properties that have money value ,assets,4,"Investment Portfolios: Diversified collections of assets such as stocks, bonds, mutual funds, and other investments that aim to achieve financial growth while managing risk."
It holds a ship in place ,anchor,1,Anchorage
Deep ravines ,gorges,20,Deep gorges
Grasp - eggs - car pedal,clutch,5,Car clutch control resembling the texture of an egg
Stellar system ,galaxy,1,Galaxy cluster
Imminent in a menacing way ,looming,1,Looming dangerously
