CLUE,ANS,POS
Israeli city ,tel aviv,1
Stroke lovingly,caress,1
Expressing sorrow for one's sins,penitent,3
Very steep ,precipitous,1
Circled ,ringed,1
Portion of meat ,cutlet,1
Weapons store ,arsenal,1
Pant ,gasp,3
Leisurely walk ,amble,2
Smouldering piece left over from a fire,ember,1
Barrel-maker ,cooper,1
"Pattern of sounds, the beat ",rhythm,1
"-- Dahl, children's author ",roald,1
Underlying theme ,subtext,1
Something that compensates,offset,1
With brazenness ,unabashedly,13
Local habit,custom,1
Raise in rank ,promote,1
Tranquillity,peacefulness,2
Show (a film) ,screen,1
Expel from a country ,deport,1
Ships' companies ,crews,1
Those with severed limbs,amputees,1
Greek goddess ,athena,1
In the direction of the Orient ,eastward,1
"Inactive, motionless ",static,2
Male domestic fowl,rooster,1
