CLUE,ANS,POS,FOUND IN
Intense (aerial) bombardment,blitz,2,Blitzkrieg attacks
Supreme Being ,god,8,Godhead supreme
Long poems ,epics,9,"Epic Poetry: As previously mentioned, epics are extended narrative poems that often encompass an entire nation's history or culture"
Wash with clean water,rinse,1,Rinse thoroughly
Get away ,escape,2,Escaped
Established customs ,habits,3,Ancestral habits
Petty quarrel ,tiff,10,Trivial tiff
Casual shoes ,sneakers,3,Sneakers or athletic trainers
Prison formerly standing on site of the Old Bailey ,newgate,2,"Newgate Prison (historical reference, not a current prison but related to historical incarceration sites around London)"
Of soldiers and warfare ,military,2,Military personnel
Whirlpool ,eddy,3,Swirling eddy
"Member of the Beatles, d.1980 ",lennon,4,"John Lennon (born John Winston Ono Lennon; born on October 9, 1940)"
"Eg, native of Sucre ",bolivian,7,Bolivian of Sucre
Ocean ,sea,1,"Mare (Latin for sea, related to oceanic life)"
"Pablo -, Spanish painter/sculptor ",picasso,1,"Picasso: A renowned Spanish artist known for his paintings, sculptures, ceramics, and engravings, widely regarded as the greatest and most influential figure in modern art"
Sudden impulse ,whim,5,Abrupt whim
Small landmass ,islet,8,Pinnacle (a small islet near Australia's mainland)
Picture-house,cinema,2,Cinema hall
