CLUE,ANS,POS
Jewellery item with pin ,brooch,1
Country in the Balkans ,albania,8
Garden frame for climbers ,pergola,4
Urge on ,impel,12
Remove skin as from apple ,peel,1
Soft,gentle,5
Group of houses ,estate,4
Draw towards one ,attract,1
Lavish meal ,banquet,2
Test consisting of short questions ,quiz,1
Passage taken from book etc ,extract,3
Circled around like earth to sun ,orbited,1
Conjunction ,and,1
"Assam, for instance ",tea,1
Lerner and Loewe musical ,gigi,3
River joining the Thames at Reading ,kennet,1
Autocratic ruler ,dictator,3
Existing in fact ,actual,11
