CLUE,ANS,POS
"Reassurance, cheer ",encouragement,1
"Thyme, for example",herb,1
Occurring after an armed conflict ,post-war,1
Actual ,real,1
Place of worship ,chapel,8
Principal actor in a film ,star,2
Infuriating ,exasperating,1
Element in diamonds ,carbon,1
Cultivated grass,lawn,1
"Daniel, writer, d. 1731",defoe,2
Peak,apex,1
Manner of walking ,gait,1
Distinct and discrete ,separate,3
"Curt, terse ",laconic,6
Rod used for punishment ,cane,1
Unit of data ,byte,1
Small whirlpools ,eddies,1
Comfort ,ease,4
Ten year period ,decade,1
Arrive at ,reach,3
Odds on horse at beginning of race,starting price,8
