CLUE,ANS,POS,FOUND IN
Supreme Being ,god,5,Godly
Wash with clean water,rinse,1,Cleansing rinse
Established customs ,habits,5,Longstanding habits
Sorcerer ,magician,3,Practical magician
In the distant past ,long ago,9,Times long ago
Casual shoes ,sneakers,2,Comfortable sneakers
"Banter, provoke gently ",tease,1,Tease playfully
Burrowing marsupial ,wombat,1,"Wombat: A burrow-dwelling, herbivorous marsupial native to Australia known for its strong digging abilities."
Of soldiers and warfare ,military,1,Military personnel
Lapwing-like bird ,plover,7,Sand plover
Small biting fly ,gnat,4,Gnat (larvae of various small flies within family Ceratopogonidae)
"Member of the Beatles, d.1980 ",lennon,4,John Lennon's son Sean Ono Lennon (not a member but related)
Sermons are preached from it ,pulpit,1,Pulpit: A raised platform or stand in a church where sermons are delivered by clergy members.
Vocalist ,singer,1,"Singer: A person who sings professionally, often as a solo performer or part of a group or band."
Ocean ,sea,3,Seascape
Sudden impulse ,whim,7,Hasty whim
Small landmass ,islet,9,"Islet (a very small island, often part of a group or chain)"
Picture-house,cinema,1,Cinematic theater
