CLUE,ANS,POS,FOUND IN
Potholer -- I'll goose-step (anag) ,speleologist,5,"Speleologist - A scientist who studies the origin, structure, and development of caves, paralleling a potholer's interest in exploring underground spaces."
Rich fabric ,velvet,1,"Velvet - A luxurious, soft pile woolen or synthetic textile often used for upholstery and clothing."
Scope - send money ,remit,2,Remittance
Easily sacrificed ,expendable,1,Expendable - easily spent or used up
Nocturnal bird ,owl,1,Owl - A nocturnal bird known for its silent flight and distinct hooting call.
Sicilian volcano ,etna,1,"Mount Etna - The largest active volcano in Europe, located on the east coast of Sicily."
Imaginary white horse with long horn ,unicorn,3,"Unicorn (often depicted as white, but not exclusively)"
Repair ,mend,1,Mend - to fix or restore something that is broken or damaged
A tooth on a wheel ,cog,2,Cog - A segment or tooth of a cogwheel or sprocket.
Remember ,recall,2,"Recall - To bring back into one's mind, especially memories or previously learned knowledge."
Hand implements ,tools,10,Scissors - Kitchen scissors are hand-operated cutting tools with two pivoted blades used for slicing various food items such as herbs and cheese.
American (colloq.) ,yank,1,Yankee
Performance by one person ,solo,1,"Soloist - A solo performer, usually in music or dance."
"Escargots, to the French ",snails,2,Gastropoda - The class of mollusks which includes snails and slugs.
Founder of Methodism ,wesley,1,John Wesley
Absolutely sure ,certain,1,Certainly
Male shop worker ,salesman,20,Furniture store salesman
Spin-stabilised device ,gyro,1,Gyroscope
Zodiac sign - tumour ,cancer,4,"Cancer (the Crab sign, some believe that its association with protective qualities could metapromagically relate to safeguarding health against illnesses like tumors)"
Wish ,hope,5,Hopes
Street that was once stables ,mews,13,Mustang Mews
Conservation organisation ,national trust,8,"The National Trust for Historic Preservation - A nonprofit membership organization dedicated to saving America's diverse historic places from demolition through advocacy, education, and preservation activities."
