CLUE,ANS,POS
Tenant ,lessee,3
"'Standard, conventional (6)' ",normal,5
Damp and sticky ,clammy,4
Point ,tip,6
Exclamation of making a blunder ,oops,1
Border,boundary,7
Bunch of flowers ,posy,4
Cooking fat ,lard,2
Sudden sharp feeling ,twinge,1
Stamp collector ,philatelist,1
By a very small margin ,barely,5
"Behind, nautically",astern,2
Flag bearing a device ,banner,2
Guest ,invitee,8
"Lean, part of foot ",heel,2
Asian rainy season ,monsoon,1
Pasta in thin strands,vermicelli,5
"Alone, set apart ",isolated,1
Natural surroundings ,habitat,4
Squeeze into less space ,compress,1
"Real, not abstract ",concrete,1
Show to be right or justified ,vindicate,9
"Defeat, overcome",conquer,3
Mountainous ,craggy,7
Very dry ,arid,2
Minister - buy one a drink,treat,3
Weighty book ,tome,1
Rascal ,scamp,7
Imbibes knowledge ,learns,1
Extremely wicked ,evil,2
"Uncover, expose to view ",expose,4
Large flightless bird ,ostrich,1
English composer ,purcell,1
Fond of games ,playful,2
"-- Rodin, French sculptor ",auguste,17
Entertained ,amused,1
Unwanted gift ,white elephant,3
Occurrences ,events,2
International treaty ,pact,1
Missive ,letter,1
Language of Iran ,farsi,1
Lazy ,idle,5
Stone-throwing weapon ,catapult,1
Study of language and its structure ,linguistics,1
Magpie ,hoarder,14
Shorten ,abridge,13
Throw about ,scatter,12
Reduce by a factor of two ,halve,1
Deliver from harm ,rescue,8
Medieval weapon or kind of spice ,mace,7
Food passed through a liquidiser ,puree,1
OT prophet ,ezekiel,15
Present in great quantity ,abundant,2
