CLUE,ANS,POS
Arduous walk,trek,2
Interconnected system of things or people ,network,1
Italian city (with two gentlemen),verona,8
Woolly animals ,sheep,1
Death notice ,obituary,1
Cage(s) to keep birds ,aviary,1
Academic robe ,gown,6
Hence ,thus,3
Cooking stove,range,1
Niche or recess ,alcove,1
High quality brandy,cognac,1
Alfred Hitchcock was the master of it ,suspense,1
Small crude shelter ,hut,3
Bantu language ,swahili,4
"Surgical thread, seam ",suture,2
By the sea ,coastal,1
City in Sweden ,uppsala,4
Device to reduce vibrations ,shock absorber,12
Private in the British Royal Engineers ,sapper,1
Breadwinner ,earner,4
Showing no joins ,seamless,9
Deliberate ,conscious,3
