CLUE,ANS,POS
Domineering ,bossy,3
. . . its foot ,claw,4
Variety show,revue,5
Tristan and . . . . . . (Wager opera) ,isolde,1
Fastened; joined ,attached,2
Busy; employed ,engaged,2
Ships' moorings ,berths,2
Soil ,earth,2
"Showy, lurid ",garish,2
Freshwater mammals ,otters,3
Strong ,powerful,3
Poached item?,egg,1
See-through ,transparent,1
Beer ,ale,1
Terpsichorean exercise,dancing,1
Pacific country ,tonga,5
Prickly plant,thistle,1
Frightens ,scares,1
Left on the plate ,uneaten,1
(In boxing) blows to the chin,uppercuts,3
Wandered ,strayed,14
Hard to give up ,addictive,1
Cholesterol-reducing drug ,statin,1
Gratify,please,2
"Quite sufficient, more than enough ",ample,4
"Hard, shiny coating as on teeth ",enamel,1
