CLUE,ANS,POS
Proportion of one thing to another ,ratio,1
Intrepid,audacious,7
Large property ,estate,1
Affection,warmth,5
Heavenly,celestial,2
Entertains ,amuses,1
Gross mistake,blunder,1
Kinship between women ,sisterhood,1
Criminal deception,fraud,1
Makes a speech ,orates,8
Local dignitary ,mayor,1
John ...... wrote ` `The Pilgrim's Progress'' ,bunyan,1
As one,together,1
Not guilty ,innocent,4
Divine food,manna,1
Without anxiety or responsibilities ,carefree,7
Retail outlet,shop,2
Covert ,stealthy,4
Discourage ,deter,4
In favour of policies of progress and reform ,liberal,8
Evident - tangible ,palpable,13
Former name for Sri Lanka ,ceylon,1
Comedian ,comic,3
Nominate ,appoint,8
Early artilleryman ,cannoneer,1
