CLUE,ANS,POS,FOUND IN
"Of Khartoum, say",sudanese,1,"Sudanese - relating to or originating from Sudan, where Khartoum is located."
Cooking vessel; god ,pan,1,"Pottery - A type of ceramic crafted into various shapes, including cooking vessels like pots and pans"
Motley ,varied,10,Motley crew - a group of people who are very diverse or varied
Old calculator ,slide rule,2,"Slide Rule - A mechanical analog computer used primarily in engineering and science fields before electronic calculators became available, often called an ""old calculator."""
Prep for press,edit,7,Editing
"Strong feeling of joy, fear etc ",emotion,17,Nostalgia (can have a strong emotional impact)
Travelling bag ,suitcase,5,"Suitcase - A large piece of luggage made from hard plastic, metal, or fabric, often having a hinged lid and handle on only one side."
Insinuate ,imply,2,Imply indirectly
Add by conquest or occupation,annex,1,Annexation
Rubber covering on a wheel ,tyre,2,"Tyre - An alternative spelling used in some countries, specifically those outside the United States, meaning the same as tire."
Shack ,hovel,7,"Hovel - A crude, poor-quality dwelling often associated with poverty or neglected areas."
Sword ,sabre,1,"Sabre - A type of sword with a curved blade, often associated with cavalry use."
State in eastern Germany ,saxony,4,Saxony-Anhalt
"___ Jones, Harrison Ford hero - US state",indiana,1,Indiana Jones
Effervescence,fizz,3,Fizzy
Usher in ,introduce,17,"Introducer - A person who brings people together, especially for a specific purpose such as business meetings or social events."
Once a woman in the Royal Navy ,wren,15,Wren (historical context: women from the WRNS who served in navy roles before 1993)
Not fully developed ,immature,6,Immature - Not fully developed or grown; lacking maturity or sophistication.
Lime tree ,linden,2,"Tilia americana (American basswood or American linden, sometimes considered a type of lime tree due to its similar leaf structure)"
Seaside resort in Denbighshire ,rhyl,2,Rhyl - Known for its beaches and popular as a seaside resort along the Welsh coastline.
Immoderate eater ,glutton,1,Glutton - A person who consumes excessively large amounts of food.
Frightened ,scared,5,Scaredy-cat
US horse race,kentucky derby,5,Kentucky Derby - A famous race that has been held since 1875 and is now part of the U.S
